"issue_key","s2r_label","reason","s2r_reproducibility","s2r_validity","s2r_failure_type","s2r_reason","expected_behavior_presence","expected_behavior_quality","expected_behavior_reason","observed_behavior_presence","observed_behavior_quality","observed_behavior_reason","overall_reason","status","model","prompt_version","input_tokens","cached_input_tokens","output_tokens","total_tokens","cost_usd","timestamp","raw_response"
"MC-300107","Executable","The report provides a clear method to create Copper Golems and indicates the expected transformation into statues, making it actionable.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear method to create Copper Golems and indicates the expected transformation into statues, making it actionable.","Present","Accurate","The expected behavior of Copper Golems transforming into statues is clearly stated and aligns with the intended game mechanics.","Present","Sufficient","The report clearly describes that the Copper Golems do not transform as expected, providing a clear observed outcome.","The report is well-structured with clear expected and observed behaviors, and it provides sufficient detail for reproduction, though reproducibility is not guaranteed.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1917","0","224","2141","0.00042195","2026-07-10T16:10:01","{
  ""issue_key"": ""MC-300107"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear method to create Copper Golems and indicates the expected transformation into statues, making it actionable.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior of Copper Golems transforming into statues is clearly stated and aligns with the intended game mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report clearly describes that the Copper Golems do not transform as expected, providing a clear observed outcome.""
  },
  ""overall_reason"": ""The report is well-structured with clear expected and observed behaviors, and it provides sufficient detail for reproduction, though reproducibility is not guaranteed.""
}"
"MC-300143","Executable","The report provides enough information about the observed behavior and the context in which it occurs, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","The report provides enough information about the observed behavior and the context in which it occurs, allowing for an attempt to reproduce the issue.","Present","Accurate","The expected behavior is clearly implied, as the user expects the debug options to be available when the gamerule is set to false.","Present","Sufficient","The report describes the specific issue of options being greyed out and the failure of certain commands, making the observed behavior clear.","The report is actionable and provides sufficient detail to understand the bug, making it executable despite lacking explicit steps.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1841","0","226","2067","0.00041175","2026-07-10T16:10:05","{
  ""issue_key"": ""MC-300143"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides enough information about the observed behavior and the context in which it occurs, allowing for an attempt to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly implied, as the user expects the debug options to be available when the gamerule is set to false.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the specific issue of options being greyed out and the failure of certain commands, making the observed behavior clear.""
  },
  ""overall_reason"": ""The report is actionable and provides sufficient detail to understand the bug, making it executable despite lacking explicit steps.""
}"
"MC-300388","Executable","The report provides a clear description of the setup and the expected behavior, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the setup and the expected behavior, allowing for an attempt to reproduce the issue.","Present","Accurate","The expected behavior is clearly stated, indicating that certain mobs should spawn in artificial water.","Present","Sufficient","The observed behavior is described in detail, noting which mobs do not spawn in artificial water.","The report is actionable and provides enough detail for reproduction attempts, with clear expected and observed behaviors.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1931","0","205","2136","0.00041265","2026-07-10T16:10:08","{
  ""issue_key"": ""MC-300388"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the setup and the expected behavior, allowing for an attempt to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly stated, indicating that certain mobs should spawn in artificial water.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is described in detail, noting which mobs do not spawn in artificial water.""
  },
  ""overall_reason"": ""The report is actionable and provides enough detail for reproduction attempts, with clear expected and observed behaviors.""
}"
"MC-300395","Non-Executable","The report describes a symptom of corrupted blocks but does not provide specific details on how to trigger or reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report describes a symptom of corrupted blocks but does not provide specific details on how to trigger or reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be.","Present","Sufficient","The report clearly describes the observed behavior of corrupted blocks disrupting builds.","The report indicates a problem with corrupted blocks but lacks the necessary details to reproduce the issue, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1866","0","206","2072","0.00040350","2026-07-10T16:10:12","{
  ""issue_key"": ""MC-300395"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report describes a symptom of corrupted blocks but does not provide specific details on how to trigger or reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report clearly describes the observed behavior of corrupted blocks disrupting builds.""
  },
  ""overall_reason"": ""The report indicates a problem with corrupted blocks but lacks the necessary details to reproduce the issue, making it non-executable.""
}"
"MC-300396","Executable","The report provides a clear method to reproduce the bug by describing the actions needed to test the status effect duration while the game is paused.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear method to reproduce the bug by describing the actions needed to test the status effect duration while the game is paused.","Present","Accurate","The expected behavior is clearly stated, indicating that the timer for status effects should pause when the game is paused, which aligns with typical game mechanics.","Present","Sufficient","The observed behavior is clearly described, stating that the status effects continue to decrement while the game is paused, which is the issue being reported.","The report is well-structured, providing a clear reproduction path, expected behavior, and observed behavior, making it actionable for further evaluation.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1887","0","239","2126","0.00042645","2026-07-10T16:10:16","{
  ""issue_key"": ""MC-300396"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear method to reproduce the bug by describing the actions needed to test the status effect duration while the game is paused.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly stated, indicating that the timer for status effects should pause when the game is paused, which aligns with typical game mechanics.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is clearly described, stating that the status effects continue to decrement while the game is paused, which is the issue being reported.""
  },
  ""overall_reason"": ""The report is well-structured, providing a clear reproduction path, expected behavior, and observed behavior, making it actionable for further evaluation.""
}"
"MC-300408","Executable","The report provides a clear sequence of actions to reproduce the bug, detailing the setup and commands needed.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear sequence of actions to reproduce the bug, detailing the setup and commands needed.","Present","Accurate","The expected behavior is clearly stated, indicating that the order in the golem's memory should match the order of chest openings.","Present","Sufficient","The observed behavior is clearly described, indicating a mismatch between the expected order and the actual order in the golem's memory.","The report is well-structured with clear steps, expected behavior, and observed behavior, making it actionable for further investigation.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1994","0","222","2216","0.00043230","2026-07-10T16:10:20","{
  ""issue_key"": ""MC-300408"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear sequence of actions to reproduce the bug, detailing the setup and commands needed.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly stated, indicating that the order in the golem's memory should match the order of chest openings.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is clearly described, indicating a mismatch between the expected order and the actual order in the golem's memory.""
  },
  ""overall_reason"": ""The report is well-structured with clear steps, expected behavior, and observed behavior, making it actionable for further investigation.""
}"
"MC-300409","Non-Executable","The report lacks critical details on how to consistently trigger the command block drop from the piglin.","Irreproducible","Not Applicable","Missing Information","The report lacks critical details on how to consistently trigger the command block drop from the piglin.","Not Present","Not Applicable","There is no clear expected outcome stated in the report.","Present","Sufficient","The report describes the observed behavior of a piglin dropping a command block.","The report describes an interesting behavior but lacks the necessary details to reproduce the bug consistently, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1861","0","201","2062","0.00039975","2026-07-10T16:10:24","{
  ""issue_key"": ""MC-300409"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report lacks critical details on how to consistently trigger the command block drop from the piglin.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""There is no clear expected outcome stated in the report.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of a piglin dropping a command block.""
  },
  ""overall_reason"": ""The report describes an interesting behavior but lacks the necessary details to reproduce the bug consistently, making it non-executable.""
}"
"MC-300420","Executable","The report provides a clear description of the intended bug behavior and the actions required to reproduce it, specifically regarding the sprint window settings and their effect on sprinting.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the intended bug behavior and the actions required to reproduce it, specifically regarding the sprint window settings and their effect on sprinting.","Present","Accurate","The expected behavior is clearly stated, indicating that the player should be able to sprint by double-tapping W after adjusting the sprint window settings.","Present","Sufficient","The observed behavior is adequately described, detailing the failure to sprint when the sprint window is set to 1 or 2, which aligns with the expected behavior.","The report is well-structured, providing enough detail for another evaluator to attempt to reproduce the bug, while also clearly stating the expected and observed behaviors.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1865","0","250","2115","0.00042975","2026-07-10T16:10:27","{
  ""issue_key"": ""MC-300420"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the intended bug behavior and the actions required to reproduce it, specifically regarding the sprint window settings and their effect on sprinting.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly stated, indicating that the player should be able to sprint by double-tapping W after adjusting the sprint window settings.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is adequately described, detailing the failure to sprint when the sprint window is set to 1 or 2, which aligns with the expected behavior.""
  },
  ""overall_reason"": ""The report is well-structured, providing enough detail for another evaluator to attempt to reproduce the bug, while also clearly stating the expected and observed behaviors.""
}"
"MC-300473","Non-Executable","The report lacks specific details on how to create the invisible item frame and the exact commands used, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report lacks specific details on how to create the invisible item frame and the exact commands used, making it unclear how to reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when interacting with the invisible item frame.","Present","Sufficient","The report describes that the game crashes when trying to interact with the invisible item frame after an update, which is clear enough to understand.","The report provides a clear description of the observed behavior but lacks sufficient details on how to reproduce the issue, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1891","0","235","2126","0.00042465","2026-07-10T16:10:31","{
  ""issue_key"": ""MC-300473"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report lacks specific details on how to create the invisible item frame and the exact commands used, making it unclear how to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when interacting with the invisible item frame.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes that the game crashes when trying to interact with the invisible item frame after an update, which is clear enough to understand.""
  },
  ""overall_reason"": ""The report provides a clear description of the observed behavior but lacks sufficient details on how to reproduce the issue, making it non-executable.""
}"
"MC-300497","Non-Executable","The report does not specify how the Intel Driver is being used or what specific actions lead to the inability to play the game.","Irreproducible","Not Applicable","Missing Information","The report does not specify how the Intel Driver is being used or what specific actions lead to the inability to play the game.","Not Present","Not Applicable","No expected behavior is explicitly stated in the report.","Present","Insufficient","The report states that the game cannot be played with the Intel Driver, but does not provide details on the nature of the failure.","The report lacks critical details on how to reproduce the issue, making it non-executable despite describing a symptom.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1802","0","216","2018","0.00039990","2026-07-10T16:10:35","{
  ""issue_key"": ""MC-300497"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how the Intel Driver is being used or what specific actions lead to the inability to play the game.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""No expected behavior is explicitly stated in the report.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Insufficient"",
    ""reason"": ""The report states that the game cannot be played with the Intel Driver, but does not provide details on the nature of the failure.""
  },
  ""overall_reason"": ""The report lacks critical details on how to reproduce the issue, making it non-executable despite describing a symptom.""
}"
"MC-300515","Non-Executable","The report does not specify how to trigger the teleportation behavior of endermen in boats, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report does not specify how to trigger the teleportation behavior of endermen in boats, making it unclear how to reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when endermen are in boats.","Present","Sufficient","The report describes that endermen attempt to teleport and make sounds while in boats, which is a clear observation.","The report identifies an observable behavior but lacks critical details on how to reproduce the issue, leading to a classification of Non-Executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1794","0","227","2021","0.00040530","2026-07-10T16:10:39","{
  ""issue_key"": ""MC-300515"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how to trigger the teleportation behavior of endermen in boats, making it unclear how to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when endermen are in boats.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes that endermen attempt to teleport and make sounds while in boats, which is a clear observation.""
  },
  ""overall_reason"": ""The report identifies an observable behavior but lacks critical details on how to reproduce the issue, leading to a classification of Non-Executable.""
}"
"MC-300516","Non-Executable","The report does not specify how to trigger the patrols or the conditions under which they spawn, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report does not specify how to trigger the patrols or the conditions under which they spawn, making it unclear how to reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior is regarding the presence of a captain in the patrols.","Present","Sufficient","The report describes the observed behavior of patrols spawning without a captain, which is clear enough to understand.","The report identifies a specific issue with pillager patrols but lacks critical details on how to reproduce the bug, leading to a classification of Non-Executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1789","0","235","2024","0.00040935","2026-07-10T16:10:43","{
  ""issue_key"": ""MC-300516"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how to trigger the patrols or the conditions under which they spawn, making it unclear how to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior is regarding the presence of a captain in the patrols.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of patrols spawning without a captain, which is clear enough to understand.""
  },
  ""overall_reason"": ""The report identifies a specific issue with pillager patrols but lacks critical details on how to reproduce the bug, leading to a classification of Non-Executable.""
}"
"MC-300519","Non-Executable","The report lacks specific details about the seeds or environments where the bug occurs, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report lacks specific details about the seeds or environments where the bug occurs, making it unclear how to reproduce the issue.","Present","Accurate","The expected behavior of Eyes of Ender locating a stronghold is clearly stated.","Present","Sufficient","The report describes the observed behavior of Eyes of Ender locating a mineshaft instead of a stronghold.","The report identifies a clear bug but lacks the necessary details to reproduce it, leading to a classification of Non-Executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1816","0","218","2034","0.00040320","2026-07-10T16:10:48","{
  ""issue_key"": ""MC-300519"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report lacks specific details about the seeds or environments where the bug occurs, making it unclear how to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior of Eyes of Ender locating a stronghold is clearly stated.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of Eyes of Ender locating a mineshaft instead of a stronghold.""
  },
  ""overall_reason"": ""The report identifies a clear bug but lacks the necessary details to reproduce it, leading to a classification of Non-Executable.""
}"
